topic,word,weight
11,nsfw,0.009978172068483645
11,porn,0.009958635668439504
12,beat,0.09626949056957694
12,beats,0.053295432772030735
12,nothing,0.05156667369507855
12,up,0.028410489363392407
12,beaten,0.026888755838094212
12,getting,0.018174983709686926
12,unnoticed,0.017371345541487514
12,kkkk,0.01636893854009372
12,gets,0.014791717259665604
12,kkkkk,0.01464777714668507
13,lactose,0.1131572603993946
13,free,0.07177902846064177
13,intolerant,0.03638136285757699
13,stomach,0.019758103688003625
13,whole,0.016330430092120388
13,drink,0.0140349783414534
13,milk,0.012197209358463787
13,belly,0.01114169585285133
13,me,0.011011637341192326
13,wasn,0.010385092029702664
14,chocolate,0.10651213705481555
14,fresh,0.045107477528718874
14,vanilla,0.028501242339190894
14,milk,0.015995971991394155
14,chocomilk,0.014729305437665173
14,best,0.013623367955636841
14,like,0.011295989106979902
14,choco,0.011265093536328376
14,craving,0.009751280397290698
14,is,0.009609573341444569
15,cereal,0.15698997491295433
15,cereals,0.052145316581659405
15,first,0.0416385116605034
15,then,0.022742534059214732
15,before,0.01950719094292558
15,put,0.015166281198842805
15,milk,0.014951222940278553
15,comes,0.01460481264506546
15,eat,0.013612800415573422
15,or,0.012661674583257964
16,almond,0.16557757340881532
16,milk,0.015985974398141027
16,coffee,0.013844871131015046
16,tastes,0.012700139426906759
16,almonds,0.011242074585939437
16,soy,0.010928732559924553
16,it,0.009472722704981314
16,with,0.00945073901560531
16,is,0.008923417697724353
16,coconut,0.008199540482742938
17,cock,0.04203362071619489
17,dick,0.03484139123980943
17,suck,0.02213043569480089
17,my,0.02038084609217194
17,want,0.016551121979430088
17,penis,0.015846120343732978
17,until,0.014023076573795291
17,ass,0.013747777172378125
17,hard,0.013082030693414666
17,me,0.012821996939111291
18,video,0.06254294623294959
18,videos,0.0353000808247488
18,rt,0.02225324152114288
18,full,0.016702907079788748
18,onlyfans,0.015150265351686553
18,upload,0.015138278572284909
18,see,0.014826474508258814
18,my,0.014800677276103026
18,dm,0.01167092034935799
18,https,0.011191924850003193
19,pump,0.1251529049348623
19,pumping,0.07373106131704216
19,pumped,0.02940273496879267
19,my,0.023205890433893667
19,who,0.02020769191378286
19,someone,0.01789397311659729
19,milk,0.01637903596703507
19,https,0.015729374439098266
19,co,0.01571842311067937
19,wants,0.014029532607022928
20,milkshake,0.17464354839240112
20,chocolate,0.013873602541380639
20,having,0.012120861907140106
20,make,0.010089904922244475
20,want,0.01006930266467654
20,think,0.0096464035977927
20,myself,0.009490408528746639
20,you,0.00921546836901178
20,me,0.008999634565349503
20,vanilla,0.008917734565411194
21,people,0.05359685391762329
21,bad,0.0449120717190445
21,person,0.022003215110722056
21,are,0.019109324285727945
21,envious,0.018635474816578852
21,how,0.016070197604186886
21,be,0.014946440996853714
21,you,0.014267687207142813
21,who,0.01219062174223035
21,they,0.011990062892388026
22,he,0.05030236476183422
22,him,0.034209551657525275
22,his,0.03189219803121741
22,milk,0.012114635765685992
22,https,0.011222025029056046
22,co,0.011214211871444847
22,out,0.009714591634397345
22,man,0.00793306750651243
22,wants,0.007763610822401506
22,that,0.007628656673550388
23,condensed,0.1861174352529938
23,strawberries,0.025106291356643176
23,milk,0.015296502409674603
23,with,0.01434110258470547
23,cream,0.010783290598377262
23,eat,0.010401311699445115
23,can,0.00869164238912149
23,malt,0.008592652292009268
23,delicious,0.008582179452691116
23,it,0.00813932182993591
24,wants,0.05952256407438093
24,want,0.05127729975876341
24,give,0.031169094588057902
24,who,0.027152080500193455
24,https,0.025503914481721707
24,co,0.02548615778424221
24,milk,0.02253930440662226
24,you,0.016533361737557845
24,me,0.012210691175042768
24,someone,0.012013972059121391
25,cockroach,0.18684848471851936
25,rule,0.18678163748819315
25,scientists,0.11812305624796363
25,joking,0.11772975294769031
25,feed,0.10790580946520051
25,science,0.10736371125401188
25,option,0.10392629345434606
25,hope,0.091036265680267
25,out,0.07013515537296779
25,drinking,0.06857626820032942
26,shaken,0.14039171137845524
26,shake,0.058323303774426766
26,unnoticed,0.038698537286063754
26,shaking,0.03287969497030769
26,up,0.023743772735889405
26,not,0.020328707453200614
26,it,0.02013405315305425
26,shakes,0.01997169119537442
26,be,0.018926103025679604
26,nothing,0.016918146173635882
27,physical,0.09757126414304072
27,change,0.09243189812603934
27,his,0.022336126208721586
27,survivors,0.01858701054907392
27,impressive,0.017335082185877607
27,after,0.0163365928736223
27,actor,0.01426095861677504
27,has,0.0141121740341917
27,vito,0.013619944657773853
27,incredible,0.013200714903175863
28,shake,0.11782943201548149
28,protein,0.09319242938487339
28,weight,0.02002922678326519
28,lose,0.015867997827366573
28,muscle,0.013730930156258033
28,gym,0.01274142758677709
28,workout,0.011379467072737345
28,shakes,0.011020658144497385
28,mass,0.01024508991123867
28,arguiñano,0.009938615756059692
29,cow,0.04131669003961285
29,cows,0.030144729352858186
29,calcium,0.0184302588030754
29,calves,0.017233442296936678
29,fedegan,0.015266459057190627
29,jflafaurie,0.014818988437529849
29,calf,0.01273528140521518
29,dairy,0.011057096638076346
29,that,0.009967535840129594
29,milk,0.009863956271596133
30,dulce,0.07783390395630276
30,de,0.0700799797323588
30,leche,0.06145348693737783
30,is,0.010005332154143497
30,like,0.008169314186745878
30,https,0.007910832946035146
30,co,0.007905325153592765
30,the,0.007727902337552773
30,thing,0.007207592310190092
30,me,0.0069292652697066325
31,painted,0.29342350694662866
31,as,0.22046832856782944
31,cow,0.1846923101265844
31,bad,0.08986888749813689
31,is,0.049549655315027565
31,it,0.038930990752552755
31,https,0.02220912090646866
31,co,0.022193658156956057
31,o0md5jep5a,0.021688262148484315
31,b6sziogwcp,0.021511257353683078
32,baby,0.027138360568457427
32,breast,0.019578357188113262
32,mother,0.018430871186424995
32,father,0.01660310028975586
32,mom,0.015164660652642839
32,her,0.011471273613452612
32,give,0.010738807789922457
32,she,0.010199389965682606
32,son,0.009867303723897219
32,to,0.00954200276160376
33,mala,0.24328341150633062
33,leche,0.06956192344788076
33,bitch,0.029461938618793135
33,son,0.027531400158602268
33,la,0.02171737885198974
33,que,0.01808201154514117
33,melo,0.012834236958460012
33,thousand,0.011980037904349004
33,felipe,0.011434887624111998
33,re,0.010701808112192646
34,ass,0.11035501987051463
34,fill,0.03824145239336118
34,my,0.02201254951807992
34,want,0.020422768863809802
34,little,0.02035080292685204
34,your,0.018457243675532548
34,full,0.017144839705211874
34,leave,0.014377823749193837
34,milk,0.014353056016300323
34,https,0.013724095798646132
35,brothers,0.08630340996337482
35,sisters,0.07861549780050985
35,brother,0.07049617882312466
35,sister,0.039942169580681905
35,bad,0.01567216882140366
35,what,0.015029997349966177
35,milk,0.014111839793668222
35,little,0.013985770794583892
35,are,0.012374709597884129
35,baby,0.011372985083186585
36,leche,0.09619175915612753
36,la,0.03262097796433505
36,tres,0.021100050028710775
36,https,0.017157098748781224
36,co,0.017145153389870684
36,con,0.01655486654169887
36,de,0.01501841212656088
36,cande,0.012868705301679953
36,en,0.011834029467640353
36,intrusos,0.009800954532283976
37,her,0.06831029480796563
37,she,0.05785948407984555
37,give,0.013013665769612496
37,milk,0.011789950551990181
37,https,0.011709249715832057
37,co,0.011701097335731155
37,full,0.0088756116098348
37,to,0.008379006037353946
37,all,0.007933605407008828
37,so,0.0075358348142567115
38,ice,0.1533847956389311
38,cream,0.13418311387144974
38,dulce,0.06832643609494325
38,de,0.06223843897348334
38,leche,0.05491097971401774
38,granized,0.03084660342670527
38,kilo,0.018759549287158825
38,slushized,0.0151268750897392
38,brownie,0.014881164665233091
38,chocolate,0.014255088803958343
39,dulce,0.177310471219273
39,de,0.15893251333079192
39,leche,0.13952170516736076
39,co,0.03544842798486575
39,https,0.03533008879133199
39,arequipe,0.01894409687677281
39,obvious,0.008984896191222367
39,forever,0.005537162935180786
39,premium,0.0038504379850729915
39,rosin,0.00383006554567422
40,amazon,0.05142453666046734
40,skin,0.03116499743172255
40,ml,0.028404209164759355
40,chocolate,0.02717874734506624
40,offer,0.02707453625773447
40,price,0.026788986109351987
40,shampoo,0.025033751558005263
40,pack,0.02241218020748836
40,tablet,0.02230626742871832
40,dolce,0.02178400140786648
41,change,0.11396825599185041
41,physical,0.11264565971488111
41,mental,0.018948280715671798
41,gym,0.018651031749359687
41,months,0.013110589527264186
41,my,0.012865443419990618
41,proud,0.011637305835320598
41,am,0.01115776429012732
41,year,0.010961481971165357
41,have,0.010019481670435093
42,record,0.09722020204689998
42,broken,0.07859306195333429
42,broke,0.03239149372840853
42,records,0.029512637683236195
42,today,0.012802259767015812
42,has,0.011934642963636593
42,world,0.011416317927366589
42,have,0.010636820377430165
42,the,0.01040302003073459
42,had,0.01023067943654921
43,rich,0.11054435969465963
43,how,0.028741966421380695
43,ass,0.02287954270497088
43,richest,0.014513506563948937
43,dick,0.01313102107329909
43,his,0.012863888990485812
43,my,0.011814312303017962
43,full,0.011409629136395965
43,co,0.010978562259884524
43,https,0.010920621915057074
44,cake,0.12979536485333462
44,dulce,0.05997419212698679
44,de,0.05469288611064496
44,leche,0.04916140873354105
44,fried,0.04876515189215441
44,cakes,0.04843846500631325
44,chocolate,0.020216118071444723
44,with,0.014783779447516045
44,sponge,0.013777402898765567
44,coconut,0.013099057327652458
45,con,0.1831241372149457
45,café,0.14106009058159313
45,cafe,0.09560340330519268
45,leche,0.06384002880442916
45,cafecito,0.025065828966894417
45,relaxing,0.018611827243858032
45,plaza,0.016670472394627874
45,mayor,0.015167733415796936
45,cuban,0.011843152787095792
45,cup,0.01156598170411069
46,face,0.10224295775794985
46,mouth,0.042909796862378655
46,fill,0.031122623504318263
46,your,0.023394478766974623
46,my,0.020568854042549684
46,on,0.017169295464203538
46,want,0.01610156755709962
46,milk,0.014064150361391725
46,co,0.013338082846941317
46,https,0.013324323283978524
47,fill,0.12293318115725393
47,filled,0.03845660569399454
47,with,0.029323625113450453
47,fills,0.01862792551623579
47,up,0.01860037471293373
47,want,0.01780694288507416
47,https,0.017240775819537254
47,co,0.017228772201788353
47,milk,0.016656322961741007
47,me,0.01642634235736378
48,powdered,0.18237039554362033
48,klim,0.03586899690058258
48,sugar,0.025348634601309858
48,powder,0.024897095345921955
48,milk,0.016657680481464744
48,eat,0.010384182609145556
48,is,0.00914253747341532
48,eating,0.008541533249036335
48,like,0.008321772925139522
48,don,0.008220355280408254
49,telegram,0.11241249221890232
49,channel,0.04593859230032791
49,group,0.02655038988051979
49,content,0.024145774793429706
49,subscribe,0.023140134578783993
49,video,0.02100047887418161
49,my,0.02065598459468879
49,full,0.020093904148139396
49,dm,0.019210949827469653
49,available,0.017800294829639886
50,oat,0.12007931824869539
50,oatmeal,0.09427043287269561
50,oats,0.044003906022810894
50,milk,0.01293397326344687
50,with,0.012440282512194
50,delicious,0.011640909115196045
50,make,0.011420149185146848
50,it,0.010581037812273776
50,made,0.009729018428647727
50,and,0.009150535842528748
51,he,0.049217230336009124
51,him,0.025599696869875663
51,his,0.01896480649036677
51,coffee,0.01584417048361108
51,milkshake,0.014177028626005436
51,smile,0.010961088464764481
51,her,0.01018129740290835
51,she,0.009634919615348094
51,to,0.00961963741154636
51,you,0.009275007913216277
52,co,0.024239699780324163
52,https,0.02421388278583647
52,milk,0.023558431904240184
52,what,0.012254169682850091
52,it,0.011991231217768213
52,is,0.010791115029200484
52,this,0.010745031935688086
52,not,0.009200840327833458
52,be,0.007665411714732418
52,would,0.007599730818383972
53,out,0.06596014194500119
53,get,0.0580934061217822
53,https,0.01953264388991497
53,co,0.019519044595235072
53,my,0.017155934571958093
53,all,0.0171302095926638
53,come,0.01677744125807573
53,milk,0.016241737471711256
53,me,0.015970693233697975
53,someone,0.011353352982093164
54,hooker,0.10317535710897606
54,hookers,0.03879164661403279
54,little,0.01983993775524211
54,her,0.019741871927488056
54,she,0.012263041682443916
54,thousand,0.011471456443549785
54,ass,0.011141797752533593
54,dick,0.010580693004460462
54,your,0.010555374779203349
54,son,0.009910079592197907
55,tea,0.19483315871692267
55,teapot,0.019607682821011004
55,honey,0.016472894075329106
55,with,0.016442876972279138
55,milk,0.013620205749177933
55,bubble,0.010565449527804317
55,tapioca,0.010443287744912618
55,it,0.009894949728775136
55,drink,0.00964345478352587
55,black,0.009169690452006775
56,pancakes,0.198800705363702
56,dulce,0.0717802997377471
56,de,0.06433569475767298
56,leche,0.05788766111310119
56,with,0.023351835671574745
56,pancake,0.021051235055263136
56,some,0.018410961819279786
56,eat,0.01734285330835013
56,make,0.016548381252230012
56,mates,0.015056776608772231
57,paddling,0.20344131860000272
57,dulce,0.08219934972202891
57,de,0.07249502183294274
57,leche,0.06501953743688273
57,paddle,0.06208195572480022
57,rowing,0.041296881759983854
57,in,0.03335787775937026
57,pastry,0.029463038828947224
57,chef,0.016541034848938766
57,it,0.015812165760311764
58,cat,0.07149733495557446
58,kitten,0.06066601988207559
58,cats,0.035567998069826634
58,kittens,0.03268393667900639
58,she,0.014244227721017123
58,her,0.011614564112819983
58,meow,0.011048649410751465
58,them,0.010324166344711328
58,to,0.009993701522209481
58,give,0.009930361124761746
59,tank,0.158251721574743
59,tanks,0.05912197514986414
59,water,0.05390902616302913
59,hot,0.02849582845410882
59,heater,0.023092295062752302
59,milk,0.013024930577970505
59,are,0.01248617865807874
59,fat,0.011394306967884153
59,god,0.011059678008251791
59,co,0.011038119071612377
60,as,0.20036598255828997
60,really,0.18001463129771403
60,say,0.1764410403211102
60,cow,0.16832933293450295
60,bad,0.08159720777194772
60,they,0.06416262061773684
60,is,0.045330496480265756
60,e9y31hv9mz,0.03290776208780429
60,1v1xcejvmq,0.03123576027288458
60,jt87xhuwpx,0.030759881237058882
61,sack,0.1018826718450483
61,cheat,0.09852077219070397
61,chicharrón,0.0933052760767952
61,pudding,0.09166572135992393
61,boyacense,0.09058344097066556
61,mondongo,0.0901564687907308
61,celery,0.0901338692848073
61,beetroot,0.0899533562291256
61,sushi,0.08980266005764728
61,changua,0.08979467715904212
62,birthday,0.2419240076170136
62,lots,0.09810323067827792
62,your,0.04427275104377612
62,on,0.04288545500754213
62,lot,0.029804835809360136
62,sing,0.022473016373734382
62,tokischa,0.018750414905562247
62,of,0.01726648200155646
62,my,0.01632448914576915
62,happy,0.013075144828106492
63,white,0.10305075546334597
63,whiter,0.04404545236192207
63,color,0.028305846803362032
63,than,0.02056597020064072
63,black,0.02047384232333375
63,colored,0.01797988538469531
63,skin,0.014127559275321874
63,brown,0.012090343174443265
63,milk,0.011727565375254973
63,pink,0.011291769774394148
64,morning,0.04903991606357466
64,sunday,0.03277552754138863
64,good,0.030996228752067003
64,friday,0.020755483741834304
64,wake,0.020142238842828723
64,up,0.018841424587442302
64,happy,0.0124300032593607
64,milk,0.012092625776041123
64,night,0.011681595952515446
64,monday,0.011659305547208093
65,teeth,0.19315545040477292
65,baby,0.111954185632359
65,tooth,0.08187002796202208
65,having,0.016916259161556903
65,butterflies,0.013858033433287542
65,dentist,0.01350294950406735
65,out,0.012919932165264983
65,have,0.011593952977244582
65,albasynchrotron,0.011305247868573029
65,still,0.011110236348769943
66,tits,0.1620637394311369
66,them,0.02235389950250644
66,fill,0.02156849685539485
66,my,0.01888729028156595
66,those,0.018049103419903748
66,want,0.015838090550118866
66,your,0.013510636446642606
66,on,0.012234057917962348
66,breasts,0.012209553977015487
66,nipples,0.012201438432062466
67,smoothie,0.18733095735688893
67,banana,0.03762326112407054
67,fruit,0.037469407926796545
67,green,0.037310436661613815
67,smoothies,0.020605331656416582
67,strawberry,0.020157468182342694
67,mango,0.013856359306640639
67,delicious,0.012919821502490278
67,orange,0.011958257182967202
67,and,0.01160481724515209
68,strawberry,0.16805008468615698
68,juice,0.05934428060837471
68,fresh,0.040332415047537026
68,strawberries,0.031129163446746832
68,passion,0.020320416519520823
68,fruit,0.019969883119072586
68,milk,0.016396403663162
68,with,0.01223067564679383
68,juices,0.01173060981679519
68,like,0.011199959875247328
69,dulce,0.06701005458042382
69,de,0.059871471197231865
69,leche,0.053024351039506826
69,jar,0.047680610495652184
69,spoonful,0.045931426181733424
69,spoons,0.034009724494113006
69,eat,0.030798391575743846
69,spoon,0.025703047280367264
69,spoonfuls,0.02399349318363547
69,eating,0.022926787978045978
70,mood,0.20739261827700584
70,bad,0.0581374486420684
70,what,0.017545956560474196
70,in,0.01699321016187022
70,have,0.013154028596112553
70,people,0.010838412813801513
70,really,0.00991093703672969
70,up,0.00985110754591153
70,it,0.009662225862952867
70,woke,0.009589744936159267
71,cookies,0.17422335261764818
71,cookie,0.03701759205063741
71,glass,0.018589432276807878
71,with,0.016189816601304086
71,milk,0.01395801357474664
71,want,0.010928295786018059
71,some,0.010825442371200424
71,chocolate,0.010102672141001542
71,dinner,0.010049840831925772
71,eat,0.009439682409768585
72,arroz,0.2926824540625306
72,con,0.21807997563261802
72,leche,0.07185429473552334
72,rn,0.019772612439397118
72,made,0.019560872064268285
72,mom,0.017241433715133283
72,craving,0.01527223860446942
72,gt,0.014376677900938287
72,making,0.014254336991862624
72,some,0.013857413386292431
73,sugar,0.08248557391683607
73,dulce,0.044710923892018105
73,de,0.04015114220384429
73,leche,0.03516204236561275
73,excess,0.034849412126620294
73,has,0.02982244390480647
73,labeling,0.029130204369613943
73,octagons,0.022216411254084356
73,alfajor,0.01771595352401641
73,front,0.01564790473994502
74,coconut,0.21954170551141083
74,milk,0.015744333858617135
74,with,0.010460915430857691
74,mate,0.010198518041348907
74,lullaby,0.009403887379912941
74,try,0.009312855976573624
74,coco,0.009062489570174546
74,it,0.009017658986182028
74,delicious,0.008942335990710775
74,shredded,0.008863217680850029
75,breakfast,0.0243104731954511
75,salad,0.019656523159166352
75,cheese,0.01954744208235119
75,egg,0.018288355942972526
75,chicken,0.017945993365657838
75,oatmeal,0.017524164967510993
75,tomato,0.01539372500212512
75,with,0.014941026084043312
75,onion,0.014886515955616807
75,bread,0.013662026135329432
76,croissants,0.2192419263654977
76,coffee,0.07101176804262725
76,croissant,0.03469756069808153
76,with,0.0315494062522895
76,want,0.016667863846572872
76,and,0.0164605793149816
76,snack,0.014439335203200426
76,jyq,0.01406950081972331
76,milk,0.013100798113752577
76,breakfast,0.012115194418964605
77,twitter,0.06366289762347133
77,tweet,0.04859997781366152
77,tweets,0.02940345246387713
77,aged,0.017009449902666698
77,that,0.011013851135882493
77,like,0.01088403887857159
77,twitters,0.01017640364619526
77,morning,0.009167307051767312
77,twitterers,0.008984565291236226
77,they,0.008709901393910445
78,swallow,0.17718019931986523
78,swallowing,0.05146867021160765
78,swallowed,0.019952310429236574
78,https,0.01808505208385611
78,co,0.01807246065209829
78,milk,0.016868559200870752
78,all,0.016741904501639607
78,delicious,0.016090174246524997
78,you,0.014580571923383303
78,how,0.013485290919433826
79,daddy,0.2150389104237592
79,your,0.02518634574439986
79,me,0.02364331823379133
79,give,0.022780126642386742
79,fill,0.019037736810107446
79,want,0.016546896856901794
79,you,0.014105978977105731
79,https,0.013542804020789733
79,co,0.013533375057475353
79,my,0.013387233669218492
80,bath,0.10134429686069768
80,bathe,0.08433669274103356
80,bathed,0.05812652728713003
80,shower,0.03160606226869718
80,in,0.014105524839893687
80,milk,0.014039833721877476
80,https,0.013738713403195053
80,co,0.01372914804106867
80,delicious,0.012631293286743192
80,my,0.012335640264966547
81,oreo,0.23793538893158703
81,oreos,0.11495169225390343
81,cookies,0.03715240442332047
81,milkshake,0.028590360703332266
81,an,0.028077477079490182
81,glass,0.02108880648803608
81,with,0.020145558899183586
81,cold,0.016932332076765654
81,cookie,0.016351720797801273
81,some,0.013806578858781378
82,argentinian,0.06773931122614477
82,argentina,0.055008676893774186
82,dulce,0.04990639485843123
82,de,0.045952120340826866
82,leche,0.04010669943944866
82,mate,0.02619574080728787
82,argentines,0.022068208293670333
82,messi,0.020770289558804524
82,uruguayan,0.01994641382535119
82,pratt,0.016950642765825988
83,churros,0.1943588316590221
83,dulce,0.07197312635816933
83,de,0.06528923368505342
83,churro,0.0647177518353966
83,leche,0.05698590504910896
83,friar,0.03387440698395357
83,some,0.026267121491132913
83,with,0.02229075799260191
83,want,0.017968955337685073
83,filled,0.017757691595281948
84,much,0.08051475249203441
84,how,0.046086009316716005
84,amount,0.016309646883420344
84,milk,0.015374268225913583
84,https,0.01432178293164516
84,co,0.01431181161657247
84,plush,0.012901346388023477
84,do,0.010279153419841676
84,of,0.009831276667554623
84,you,0.008859832292880742
85,bad,0.020301021211729525
85,jsjsjs,0.019971296952718275
85,jsjsjsjs,0.017849727409247496
85,milk,0.013699535543837805
85,kjjj,0.011271465879759036
85,jsjs,0.010402706404064401
85,can,0.008819072538195761
85,that,0.00875045252404597
85,was,0.008657660189365287
85,what,0.008437007146607695
86,strawberry,0.1980279187879275
86,milkshake,0.1738794650265871
86,made,0.025045592911376115
86,myself,0.024158792604312026
86,blueberry,0.021989817872078002
86,want,0.01631433691912854
86,make,0.012915403969122493
86,strawberries,0.012036736527037014
86,just,0.010087587218098784
86,delicious,0.009800661941800761
87,breakfast,0.13774026795068384
87,morning,0.02182104378303001
87,good,0.020820058888023886
87,for,0.020602363146051118
87,eggs,0.016487540221028933
87,have,0.013589516561483068
87,milk,0.01308504826412966
87,you,0.011880985188755373
87,https,0.011583446630935114
87,co,0.011575381839244302
88,lpm,0.3378009063860664
88,bad,0.06841015914268268
88,what,0.051786309016436466
88,have,0.03299901578797563
88,bpm,0.029753409593987805
88,much,0.024770940300298052
88,milk,0.02009850741579647
88,so,0.018165837493565973
88,can,0.0175633517492231
88,we,0.01648425399684832
89,smell,0.15120315831524306
89,smells,0.09388799802492677
89,like,0.031301565124452625
89,baby,0.019004292877427345
89,perfume,0.016008137473608245
89,smelling,0.015507537272733874
89,of,0.012721191555473051
89,milk,0.012141462379725005
89,it,0.011958766009141392
89,that,0.010849153715712271
90,rt,0.1589975097104342
90,give,0.03426308559496071
90,if,0.03355048615505307
90,you,0.02308420617799986
90,want,0.021864981591508514
90,see,0.02128542780684861
90,https,0.016218602317793117
90,co,0.016207310372193796
90,content,0.01537565274480511
90,me,0.014663328798959466
91,sirens,0.2696418311826607
91,drink,0.10220158056315161
91,leche,0.07892586901676782
91,siren,0.06952157642361258
91,from,0.06880277170471863
91,portals,0.06351683305487568
91,melanie,0.05374313689707214
91,sirenssss,0.031906796718064415
91,of,0.03044099804991789
91,melaniemartinez,0.02791844712830636
92,soy,0.23829301959722438
92,tofu,0.0275084091033015
92,milk,0.015874425729326024
92,is,0.011890869309991253
92,ades,0.010411679779357728
92,delicious,0.010282155989994336
92,it,0.01004288908684662
92,love,0.0096450029567061
92,drink,0.00881629488573669
92,bought,0.008506538227009709
93,delicious,0.1244206340436248
93,how,0.033459378346258964
93,what,0.02832773243591975
93,https,0.025507023866712972
93,co,0.025489265004373308
93,milk,0.02201766798185813
93,tasty,0.021943347399548525
93,j1flznmuwr,0.011976849829946538
93,delight,0.01076080479982061
93,good,0.010319582502061483
94,bb,0.24499647061738627
94,kisses,0.10014974300824683
94,wherever,0.07869062550894908
94,mommy,0.06870686697805328
94,favorite,0.05319950466537765
94,mmm,0.03726074809250093
94,treat,0.033680184673107516
94,dog,0.03345508852442111
94,love,0.03276333810332138
94,most,0.029649706210443254
95,cheese,0.0925454865521536
95,cheeses,0.03702834749036319
95,sheep,0.0318520217484409
95,cavilac,0.026420139287130683
95,booms,0.024808157549525197
95,produced,0.024491226762216555
95,factory,0.02378617530963939
95,country,0.023055070025889732
95,cow,0.02183424385525254
95,raw,0.021405218509939365
96,sleep,0.10995962273593587
96,glass,0.07186266448636189
96,bed,0.052498666956489096
96,go,0.04243581382955649
96,warm,0.03228114555167452
96,before,0.030000810932655015
96,cup,0.020817826140525204
96,let,0.020425572482201716
96,of,0.015855241199586218
96,to,0.01569139072427323
97,bread,0.18370130960431347
97,breads,0.018740901605103104
97,milk,0.015170799504903834
97,loaf,0.013976068193925188
97,with,0.012192330393178538
97,and,0.012058098262078517
97,butter,0.010964316930523308
97,eat,0.010574892690847448
97,like,0.008639067476634307
97,https,0.008566462480499396
98,eggs,0.11303959779739044
98,egg,0.04978150033630335
98,loaded,0.03391766502648085
98,full,0.017437419101531883
98,bring,0.012677120522936021
98,my,0.012537390404475305
98,milk,0.011020085947554216
98,are,0.010460900191230157
98,co,0.009895877733259555
98,https,0.009858165299258257
