id,emoji,description,ocurrences
175301,🔁,repeat button,1
175307,🤤,drooling face,2
175307,💦,sweat droplets,6
175307,🔥,fire,4
175310,🍼,baby bottle,2
175314,😳,flushed face,1
175317,😞,disappointed face,1
175319,🥵,hot face,1
175320,🇨🇴,flag: Colombia,3
175320,💦,sweat droplets,1
175321,❤,red heart,1
175328,🎈,balloon,1
175330,😅,grinning face with sweat,1
175330,🤭,face with hand over mouth,1
175334,😞,disappointed face,1
175335,🥵,hot face,1
175335,😋,face savoring food,1
175338,🏽,medium skin tone,1
175341,🤣,rolling on the floor laughing,1
175342,🍑,peach,1
175348,😭,loudly crying face,6
175349,📌,pushpin,1
175355,😋,face savoring food,1
175355,💪,flexed biceps,1
175356,🥵,hot face,1
175356,😈,smiling face with horns,1
175356,🥛,glass of milk,1
175356,😮‍💨,face exhaling,1
175358,🤝,handshake,1
175358,🥛,glass of milk,1
175358,👫🏻,woman and man holding hands: light skin tone,1
175364,🤓,nerd face,1
175368,😭,loudly crying face,1
175370,🤭,face with hand over mouth,1
175374,👄,mouth,1
175376,🐰,rabbit face,2
175376,🥚,egg,1
175376,🗿,moai,2
175376,🥵,hot face,2
175376,🔥,fire,2
175380,😫,tired face,3
175383,⤵️,right arrow curving down,1
175384,🍁,maple leaf,1
175390,🙏,folded hands,1
175391,🤡,clown face,1
175392,👏,clapping hands,2
175392,👍,thumbs up,1
175392,😵‍💫,face with spiral eyes,1
175392,🤣,rolling on the floor laughing,4
175392,👇,backhand index pointing down,2
175396,👀,eyes,2
175396,🤍,white heart,2
175398,➡,right arrow,4
175398,▪,black small square,3
175398,🚦,vertical traffic light,1
175400,💵,dollar banknote,1
175400,👉🏻,backhand index pointing right: light skin tone,1
175400,💳,credit card,1
175400,🤫,shushing face,1
175400,🔥,fire,2
175405,🙏,folded hands,1
175407,🤣,rolling on the floor laughing,2
175407,🥺,pleading face,1
175408,😋,face savoring food,1
175412,🌡️,thermometer,2
175412,🍑,peach,2
175412,💦,sweat droplets,2
175412,🔥,fire,3
175413,⚡,high voltage,2
175413,💦,sweat droplets,1
175413,💧,droplet,1
175416,🌡️,thermometer,2
175416,🍑,peach,2
175416,💦,sweat droplets,2
175416,🔥,fire,3
175423,👌🏽,OK hand: medium skin tone,1
175429,😍,smiling face with heart-eyes,1
175429,🏃,person running,2
175430,😉,winking face,1
175430,🔥,fire,1
175434,☕,hot beverage,1
175434,💖,sparkling heart,1
175439,📰,newspaper,1
175443,🤮,face vomiting,1
175447,🙋🏻‍♀️,woman raising hand: light skin tone,1
175447,🤤,drooling face,10
175447,🍑,peach,1
175447,🔄,counterclockwise arrows button,1
175447,💦,sweat droplets,8
175447,🙋🏻‍♂️,man raising hand: light skin tone,1
175447,❤️,red heart,1
175448,😍,smiling face with heart-eyes,1
175448,😘,face blowing a kiss,1
175448,💖,sparkling heart,1
175448,🌈,rainbow,1
175448,💦,sweat droplets,6
175449,🧘🏻‍♂️,man in lotus position: light skin tone,1
175452,🥺,pleading face,1
175452,🙏,folded hands,2
175454,🍼,baby bottle,2
175454,🤯,exploding head,1
175458,🔞,no one under eighteen,1
175458,🥵,hot face,2
175458,🍆,eggplant,1
175458,💦,sweat droplets,1
175458,😈,smiling face with horns,1
175458,🔥,fire,2
175461,👉,backhand index pointing right,1
175461,🥛,glass of milk,1
175462,👎,thumbs down,1
175463,👁️,eye,2
175463,👄,mouth,1
175476,😙,kissing face with smiling eyes,1
175478,😍,smiling face with heart-eyes,1
175478,😈,smiling face with horns,1
175478,🔥,fire,1
175480,🤩,star-struck,1
175480,🤤,drooling face,1
175482,💯,hundred points,1
175482,🥛,glass of milk,1
175482,☑️,check box with check,1
175483,❤️,red heart,1
175483,🙏,folded hands,3
175487,😭,loudly crying face,1
175488,😵‍💫,face with spiral eyes,1
175489,👇🏼,backhand index pointing down: medium-light skin tone,1
175489,😈,smiling face with horns,1
175489,🍆,eggplant,1
175489,💦,sweat droplets,1
175494,🇵🇦,flag: Panama,2
175494,📲,mobile phone with arrow,2
175494,🏳️‍🌈,rainbow flag,2
175500,🤩,star-struck,1
175518,🤩,star-struck,2
175518,🏼,medium-light skin tone,4
175522,🐆,leopard,1
175526,🥰,smiling face with hearts,1
175526,🥊,boxing glove,1
175528,🍌,banana,2
175528,🔄,counterclockwise arrows button,1
175528,💦,sweat droplets,1
175528,😈,smiling face with horns,2
175528,❤️,red heart,1
175528,🔥,fire,4
175530,😃,grinning face with big eyes,1
175531,🥵,hot face,3
175537,🙈,see-no-evil monkey,1
175537,🙊,speak-no-evil monkey,1
175538,🥛,glass of milk,1
175538,🔥,fire,1
175539,🤦‍♀️,woman facepalming,1
175540,🥵,hot face,1
175540,💦,sweat droplets,1
175545,🥺,pleading face,1
175548,😋,face savoring food,1
175548,🍆,eggplant,1
175548,🤫,shushing face,1
175548,🔥,fire,1
175551,🥛,glass of milk,1
175551,👨‍🌾,man farmer,1
175551,🌱,seedling,1
175551,👩‍🌾,woman farmer,1
175553,🤤,drooling face,1
175556,🥛,glass of milk,3
175557,🎾,tennis,2
175557,👏,clapping hands,2
175559,😭,loudly crying face,4
175561,😈,smiling face with horns,1
175561,🍆,eggplant,1
175564,😍,smiling face with heart-eyes,1
175564,🏽,medium skin tone,1
175564,❤️,red heart,1
175564,🤣,rolling on the floor laughing,3
175567,🤣,rolling on the floor laughing,1
175567,🤷‍♀️,woman shrugging,1
175569,😌,relieved face,1
175571,🍁,maple leaf,1
175575,☕,hot beverage,1
175575,👇,backhand index pointing down,1
175575,💶,euro banknote,1
175577,🤩,star-struck,1
175577,😋,face savoring food,1
175580,😩,weary face,1
175583,😏,smirking face,1
175583,🥴,woozy face,1
175583,🥛,glass of milk,1
175583,🔥,fire,1
175584,⚡,high voltage,1
175584,✂,scissors,1
175584,❗,red exclamation mark,1
175584,🔸,small orange diamond,1
175585,❌,cross mark,1
175585,🔰,Japanese symbol for beginner,1
175585,🔥,fire,3
175586,😭,loudly crying face,1
175586,💌,love letter,1
175592,😢,crying face,1
175593,😋,face savoring food,1
175596,😍,smiling face with heart-eyes,1
175596,👀,eyes,1
175596,🥴,woozy face,1
175601,💀,skull,1
175603,🤣,rolling on the floor laughing,1
175603,😭,loudly crying face,1
175609,🥵,hot face,1
175609,🤤,drooling face,1
175610,💡,light bulb,1
175611,🚧,construction,1
175612,🤤,drooling face,1
175612,👅,tongue,1
175613,😍,smiling face with heart-eyes,1
175614,➡️,right arrow,1
175614,😋,face savoring food,1
175614,🍆,eggplant,1
175614,💦,sweat droplets,1
175614,🍼,baby bottle,1
175617,💦,sweat droplets,7
175619,☕,hot beverage,1
175620,📌,pushpin,1
175620,⛹️,person bouncing ball,1
175621,😈,smiling face with horns,1
175621,😋,face savoring food,1
175621,🔥,fire,1
175626,🤘,sign of the horns,1
175626,🔥,fire,1
175629,👅,tongue,1
175629,🔞,no one under eighteen,1
175629,🍆,eggplant,1
175629,💦,sweat droplets,1
175629,😈,smiling face with horns,1
175629,🔥,fire,1
175633,😭,loudly crying face,3
175638,💥,collision,1
175638,✌🏻,victory hand: light skin tone,1
175642,🤤,drooling face,1
175642,🔞,no one under eighteen,3
175642,👌,OK hand,2
175642,👈,backhand index pointing left,2
175642,💦,sweat droplets,1
175644,🧙‍♂️,man mage,1
175644,🥛,glass of milk,1
175644,🇳🇴,flag: Norway,1
175644,🔥,fire,1
175654,🤤,drooling face,1
175654,🥛,glass of milk,1
175661,💜,purple heart,1
175661,👇🏾,backhand index pointing down: medium-dark skin tone,1
175663,🥲,smiling face with tear,1
175663,🤤,drooling face,1
175665,😩,weary face,1
175667,⤵️,right arrow curving down,1
175669,😛,face with tongue,3
175671,🧭,compass,1
175675,💕,two hearts,1
175678,🤤,drooling face,1
175680,🤷🏻‍♂️,man shrugging: light skin tone,1
175681,🗣️,speaking head,1
175681,📱,mobile phone,1
175681,💬,speech balloon,1
175682,🦷,tooth,1
175682,🧠,brain,1
175683,💦,sweat droplets,1
175686,🥺,pleading face,1
175691,🥺,pleading face,1
175698,❤️,red heart,1
175698,😋,face savoring food,1
175701,✌🏻,victory hand: light skin tone,1
175702,🤔,thinking face,1
175702,🤤,drooling face,1
175702,😂,face with tears of joy,1
175707,😍,smiling face with heart-eyes,1
175710,💩,pile of poo,1
175711,💦,sweat droplets,1
175715,📊,bar chart,1
175722,😘,face blowing a kiss,1
175723,🍄,mushroom,1
175723,😋,face savoring food,1
175723,🐑,ewe,1
175726,😩,weary face,10
175727,📌,pushpin,1
175727,⛹️,person bouncing ball,1
175736,🤝,handshake,1
175736,🇦🇷,flag: Argentina,1
175736,🇻🇪,flag: Venezuela,1
175737,📊,bar chart,1
175741,🤢,nauseated face,1
175742,🤤,drooling face,1
175752,😧,anguished face,1
175752,😦,frowning face with open mouth,1
175760,🤲,palms up together,1
175761,👌,OK hand,1
175763,🤤,drooling face,1
175763,🍆,eggplant,1
175763,💦,sweat droplets,1
175763,💌,love letter,1
175763,🔥,fire,1
175766,🤤,drooling face,1
175771,🧵,thread,1
175772,🥲,smiling face with tear,1
175772,💔,broken heart,1
175781,🥵,hot face,3
175782,😋,face savoring food,1
175783,✍🏼,writing hand: medium-light skin tone,1
175785,😀,grinning face,1
175790,🍑,peach,1
175790,👅,tongue,1
175790,✊🏻,raised fist: light skin tone,1
175790,🍆,eggplant,1
175790,💦,sweat droplets,2
175790,😈,smiling face with horns,1
175790,🍼,baby bottle,1
175794,👇,backhand index pointing down,1
175794,💆‍♀️,woman getting massage,1
175794,💶,euro banknote,1
175796,🥰,smiling face with hearts,1
175802,📊,bar chart,1
175803,🤤,drooling face,1
175803,💋,kiss mark,1
175809,💡,light bulb,1
175810,🤔,thinking face,1
175813,😏,smirking face,1
175813,😂,face with tears of joy,1
175822,😊,smiling face with smiling eyes,1
175822,😂,face with tears of joy,1
175823,✍🏾,writing hand: medium-dark skin tone,1
175823,😡,pouting face,1
175825,❤️,red heart,1
175829,📊,bar chart,1
175831,🧉,mate,1
175832,😅,grinning face with sweat,1
175838,❤️,red heart,1
175840,🧜‍♀️,mermaid,1
175840,🌊,water wave,1
175840,🥛,glass of milk,1
175840,🌀,cyclone,1
175841,😍,smiling face with heart-eyes,1
175841,😋,face savoring food,1
175844,🙄,face with rolling eyes,1
175848,👉,backhand index pointing right,1
175848,🔴,red circle,1
175856,🍆,eggplant,1
175856,🍼,baby bottle,1
175858,😍,smiling face with heart-eyes,1
175862,💯,hundred points,1
175863,🤤,drooling face,1
175864,🤤,drooling face,1
175867,📊,bar chart,1
175869,😎,smiling face with sunglasses,1
175876,😋,face savoring food,1
175878,🤤,drooling face,1
175878,🥰,smiling face with hearts,1
175878,🥳,partying face,1
175878,🤗,hugging face,1
175878,💝,heart with ribbon,1
175878,😚,kissing face with closed eyes,1
175878,💘,heart with arrow,1
175878,🤯,exploding head,1
175878,💕,two hearts,1
175881,🇪🇸,flag: Spain,1
175883,🍆,eggplant,1
175883,💦,sweat droplets,1
175884,💡,light bulb,1
175887,🥵,hot face,7
175888,👇,backhand index pointing down,1
175889,😆,grinning squinting face,1
175889,😁,beaming face with smiling eyes,1
175895,😂,face with tears of joy,1
175898,😬,grimacing face,1
175899,🙌,raising hands,1
175899,👏,clapping hands,1
175900,🚓,police car,1
175900,🚨,police car light,1
175902,😞,disappointed face,3
175903,😋,face savoring food,1
175907,🚧,construction,1
175908,🤷,person shrugging,1
175910,🧭,compass,1
175914,✍🏾,writing hand: medium-dark skin tone,1
175915,😈,smiling face with horns,1
175917,🥺,pleading face,1
175922,🤤,drooling face,1
175922,👍,thumbs up,1
175922,🔥,fire,1
175922,🇲🇽,flag: Mexico,2
175930,💦,sweat droplets,1
175930,🔥,fire,1
175934,🔥,fire,4
175936,🤣,rolling on the floor laughing,2
175939,💦,sweat droplets,3
175942,😒,unamused face,1
175943,🙏,folded hands,1
175944,✨,sparkles,1
175944,🌈,rainbow,1
175948,🤬,face with symbols on mouth,2
175966,🚧,construction,1
175971,😍,smiling face with heart-eyes,1
175971,🥰,smiling face with hearts,1
175972,😂,face with tears of joy,1
175978,🍼,baby bottle,3
175978,🍓,strawberry,1
175979,✍🏾,writing hand: medium-dark skin tone,1
175980,😍,smiling face with heart-eyes,3
175980,🤧,sneezing face,1
175980,💘,heart with arrow,1
175981,🤦🏽,person facepalming: medium skin tone,2
175982,🤤,drooling face,4
175986,💙,blue heart,1
175987,🤤,drooling face,1
175987,📌,pushpin,1
175987,🍮,custard,1
175988,📊,bar chart,1
175989,🍄,mushroom,1
175991,😮‍💨,face exhaling,1
175992,📊,bar chart,1
175993,😂,face with tears of joy,1
175996,😋,face savoring food,1
175997,🍑,peach,1
175997,🌚,new moon face,1
175997,🌈,rainbow,1
175997,👈🏻,backhand index pointing left: light skin tone,1
175997,🍆,eggplant,1
175997,💦,sweat droplets,1
175997,🙉,hear-no-evil monkey,1
175998,😈,smiling face with horns,2
176000,☕,hot beverage,1
176000,✨,sparkles,1
176000,🍁,maple leaf,1
176000,📚,books,1
176001,☕,hot beverage,1
176001,😈,smiling face with horns,1
176001,😋,face savoring food,1
176003,☕,hot beverage,1
176004,🧭,compass,1
176006,📊,bar chart,1
176008,🤤,drooling face,1
176008,🍆,eggplant,1
176008,💦,sweat droplets,1
176010,👉,backhand index pointing right,1
176010,💥,collision,1
176011,💀,skull,1
176013,😛,face with tongue,1
176013,🔥,fire,1
176014,👉🏼,backhand index pointing right: medium-light skin tone,4
176014,🍆,eggplant,1
176014,🎥,movie camera,3
176014,🔞,no one under eighteen,2
176027,🍪,cookie,1
176027,🥛,glass of milk,1
176027,🤗,hugging face,1
176027,😎,smiling face with sunglasses,1
176028,🍪,cookie,1
176028,🥛,glass of milk,1
176028,🤗,hugging face,1
176028,😎,smiling face with sunglasses,1
176031,🍼,baby bottle,1
176032,🍼,baby bottle,1
176037,🏼,medium-light skin tone,1
176038,🏼,medium-light skin tone,1
176043,🤤,drooling face,1
176043,💛,yellow heart,1
176043,💦,sweat droplets,1
176044,🤤,drooling face,1
176044,💛,yellow heart,1
176044,💦,sweat droplets,1
176051,🇦🇷,flag: Argentina,1
176051,😁,beaming face with smiling eyes,1
176051,🥰,smiling face with hearts,1
176052,🇦🇷,flag: Argentina,1
176052,😁,beaming face with smiling eyes,1
176052,🥰,smiling face with hearts,1
176063,😿,crying cat,1
176077,😈,smiling face with horns,1
176078,😈,smiling face with horns,1
176081,😍,smiling face with heart-eyes,2
176081,❤️,red heart,1
176081,😮,face with open mouth,2
176081,🔥,fire,1
176082,😍,smiling face with heart-eyes,2
176082,❤️,red heart,1
176082,😮,face with open mouth,2
176082,🔥,fire,1
176083,❤️,red heart,2
176083,🤭,face with hand over mouth,1
176084,❤️,red heart,2
176084,🤭,face with hand over mouth,1
176091,👉,backhand index pointing right,1
176092,👉,backhand index pointing right,1
176099,🤔,thinking face,1
176100,🤔,thinking face,1
176109,😍,smiling face with heart-eyes,1
176109,😂,face with tears of joy,1
176109,😎,smiling face with sunglasses,1
176110,😍,smiling face with heart-eyes,1
176110,😂,face with tears of joy,1
176110,😎,smiling face with sunglasses,1
176113,🥺,pleading face,1
176114,🥺,pleading face,1
176117,❤️,red heart,1
176118,❤️,red heart,1
176121,🤍,white heart,1
176121,😌,relieved face,1
176122,🤍,white heart,1
176122,😌,relieved face,1
176131,🤭,face with hand over mouth,1
176132,🤭,face with hand over mouth,1
176133,💞,revolving hearts,1
176133,💦,sweat droplets,1
176134,💞,revolving hearts,1
176134,💦,sweat droplets,1
176141,🥵,hot face,2
176142,🥵,hot face,2
176145,🤔,thinking face,1
176146,🤔,thinking face,1
176155,😃,grinning face with big eyes,1
176156,😃,grinning face with big eyes,1
176161,😬,grimacing face,1
176162,😬,grimacing face,1
176171,🖤,black heart,2
176171,🥺,pleading face,1
176172,🖤,black heart,2
176172,🥺,pleading face,1
176177,🤤,drooling face,1
176178,🤤,drooling face,1
176181,🥵,hot face,1
176181,😜,winking face with tongue,1
176181,🔥,fire,1
176182,🥵,hot face,1
176182,😜,winking face with tongue,1
176182,🔥,fire,1
176198,✨,sparkles,2
176199,✨,sparkles,2
176212,😭,loudly crying face,3
176213,😭,loudly crying face,3
176216,😮,face with open mouth,1
176217,😮,face with open mouth,1
176220,☕,hot beverage,1
176220,🥛,glass of milk,1
176221,☕,hot beverage,1
176221,🥛,glass of milk,1
176222,🍆,eggplant,1
176222,💦,sweat droplets,1
176223,🍆,eggplant,1
176223,💦,sweat droplets,1
176224,😊,smiling face with smiling eyes,1
176224,😉,winking face,1
176224,👍,thumbs up,1
176224,😋,face savoring food,1
176225,😊,smiling face with smiling eyes,1
176225,😉,winking face,1
176225,👍,thumbs up,1
176225,😋,face savoring food,1
176232,📊,bar chart,1
176233,📊,bar chart,1
176238,🥴,woozy face,1
176239,😏,smirking face,1
176239,😈,smiling face with horns,1
176239,🔥,fire,1
176239,😎,smiling face with sunglasses,1
176240,🤤,drooling face,1
176240,😳,flushed face,1
176241,🍆,eggplant,1
176241,💦,sweat droplets,2
176243,☑️,check box with check,1
176251,💦,sweat droplets,1
176251,🔥,fire,1
176257,🤍,white heart,1
176270,☑️,check box with check,1
176272,☕,hot beverage,1
176276,📷,camera,3
176276,📽️,film projector,1
176276,✨,sparkles,1
176276,🍆,eggplant,1
176276,💦,sweat droplets,6
176276,🔥,fire,1
176281,🔥,fire,1
176282,🤭,face with hand over mouth,1
176282,🥵,hot face,1
176282,🍆,eggplant,2
176282,💦,sweat droplets,4
176282,😈,smiling face with horns,1
176285,❣️,heart exclamation,1
176287,📷,camera,3
176289,❤,red heart,1
176291,😏,smirking face,1
176291,🍑,peach,1
176291,🤤,drooling face,2
176291,👅,tongue,1
176291,👤,bust in silhouette,1
176291,🔥,fire,2
176295,🤤,drooling face,1
176297,🤤,drooling face,1
176298,🤣,rolling on the floor laughing,1
176299,🎇,sparkler,1
176299,🎂,birthday cake,1
176302,❤️,red heart,4
176302,🔥,fire,6
176305,😬,grimacing face,1
176309,🤦🏻‍♂️,man facepalming: light skin tone,1
176310,🤤,drooling face,2
176311,😂,face with tears of joy,1
176316,🤣,rolling on the floor laughing,2
176325,👇,backhand index pointing down,1
176326,🥰,smiling face with hearts,1
176329,✈️,airplane,1
176330,😭,loudly crying face,1
176334,😢,crying face,1
176337,💆‍♀️,woman getting massage,1
176342,💦,sweat droplets,1
176345,🤍,white heart,1
176345,🥰,smiling face with hearts,1
176348,😏,smirking face,1
176349,😳,flushed face,3
176352,❤️,red heart,1
176353,❤️,red heart,1
176354,❤,red heart,1
176354,🙏,folded hands,1
176355,👇🏻,backhand index pointing down: light skin tone,2
176355,🇵🇱,flag: Poland,1
176355,📰,newspaper,1
176355,💢,anger symbol,1
176356,😍,smiling face with heart-eyes,1
176359,🐄,cow,1
176359,🤓,nerd face,1
176361,🤧,sneezing face,1
176368,🤤,drooling face,1
176368,🍆,eggplant,1
176369,😭,loudly crying face,3
176372,😘,face blowing a kiss,1
176375,🤣,rolling on the floor laughing,1
176375,🤞🏻,crossed fingers: light skin tone,1
176377,🦄,unicorn,1
176377,🍆,eggplant,1
176377,💦,sweat droplets,3
176377,🚨,police car light,2
176378,😍,smiling face with heart-eyes,1
176380,☄️,comet,1
176385,🙃,upside-down face,1
176386,➡,right arrow,1
176386,⬅,left arrow,1
176386,📉,chart decreasing,1
176386,🧾,receipt,1
176388,🥴,woozy face,1
176389,🍑,peach,2
176389,❤️,red heart,1
176389,🥴,woozy face,4
176390,😈,smiling face with horns,1
176390,🍑,peach,1
176390,🍆,eggplant,1
176390,💦,sweat droplets,1
176391,🥲,smiling face with tear,1
176392,😈,smiling face with horns,1
176392,🍑,peach,1
176392,🍆,eggplant,1
176394,☺️,smiling face,1
176397,🏋️‍♂️,man lifting weights,1
176397,💻,laptop,1
176397,🏥,hospital,1
176397,🥗,green salad,1
176397,💪,flexed biceps,1
176397,👉,backhand index pointing right,1
176397,📲,mobile phone with arrow,1
176400,😏,smirking face,1
176400,🤤,drooling face,1
176400,🍑,peach,1
176400,😋,face savoring food,2
176400,💦,sweat droplets,2
176400,😈,smiling face with horns,1
176406,🤡,clown face,1
176407,💕,two hearts,1
176407,🤤,drooling face,1
176410,🤩,star-struck,1
176410,🍑,peach,1
176410,🔞,no one under eighteen,1
176410,🔃,clockwise vertical arrows,1
176410,📩,envelope with arrow,1
176410,💦,sweat droplets,3
176410,👇🏼,backhand index pointing down: medium-light skin tone,1
176410,🍼,baby bottle,1
176415,😳,flushed face,3
176415,😵‍💫,face with spiral eyes,1
176416,😍,smiling face with heart-eyes,1
176416,☎️,telephone,1
176417,🛰️,satellite,1
176422,🛒,shopping cart,1
176422,〰️,wavy dash,2
176422,🔴,red circle,1
176422,〽️,part alternation mark,1
176422,🟢,green circle,1
176422,🔗,link,1
176422,🟡,yellow circle,1
176423,👉,backhand index pointing right,1
176423,✍️,writing hand,1
176434,🍪,cookie,1
176434,🥛,glass of milk,1
176434,🤗,hugging face,1
176434,😎,smiling face with sunglasses,1
176435,🍪,cookie,1
176435,🥛,glass of milk,1
176435,🤗,hugging face,1
176435,😎,smiling face with sunglasses,1
176440,🍼,baby bottle,1
176441,🍼,baby bottle,1
176444,🏼,medium-light skin tone,1
176445,🏼,medium-light skin tone,1
176452,🤤,drooling face,1
176452,💛,yellow heart,1
176452,💦,sweat droplets,1
176453,🤤,drooling face,1
176453,💛,yellow heart,1
176453,💦,sweat droplets,1
176460,🇦🇷,flag: Argentina,1
176460,😁,beaming face with smiling eyes,1
176460,🥰,smiling face with hearts,1
176461,🇦🇷,flag: Argentina,1
176461,😁,beaming face with smiling eyes,1
176461,🥰,smiling face with hearts,1
176484,😈,smiling face with horns,1
176485,😈,smiling face with horns,1
176488,😍,smiling face with heart-eyes,2
176488,❤️,red heart,1
176488,😮,face with open mouth,2
176488,🔥,fire,1
176489,😍,smiling face with heart-eyes,2
176489,❤️,red heart,1
176489,😮,face with open mouth,2
176489,🔥,fire,1
176490,❤️,red heart,2
176490,🤭,face with hand over mouth,1
176491,❤️,red heart,2
176491,🤭,face with hand over mouth,1
176498,👉,backhand index pointing right,1
176499,👉,backhand index pointing right,1
176504,😍,smiling face with heart-eyes,1
176505,🤔,thinking face,1
176506,🤔,thinking face,1
176517,😍,smiling face with heart-eyes,1
176517,😂,face with tears of joy,1
176517,😎,smiling face with sunglasses,1
176518,😍,smiling face with heart-eyes,1
176518,😂,face with tears of joy,1
176518,😎,smiling face with sunglasses,1
176521,🤤,drooling face,1
176522,🤤,drooling face,1
176523,🥺,pleading face,1
176524,🥺,pleading face,1
176525,❤️,red heart,1
176526,❤️,red heart,1
176529,🤍,white heart,1
176529,😌,relieved face,1
176530,🤍,white heart,1
176530,😌,relieved face,1
176537,🤭,face with hand over mouth,1
176538,🤭,face with hand over mouth,1
176539,💞,revolving hearts,1
176539,💦,sweat droplets,1
176540,💞,revolving hearts,1
176540,💦,sweat droplets,1
176547,🥵,hot face,2
176548,🥵,hot face,2
176551,🤔,thinking face,1
176552,🤔,thinking face,1
176563,😃,grinning face with big eyes,1
176564,😃,grinning face with big eyes,1
176569,😬,grimacing face,1
176570,😬,grimacing face,1
176579,🖤,black heart,2
176579,🥺,pleading face,1
176580,🖤,black heart,2
176580,🥺,pleading face,1
176585,🤤,drooling face,1
176586,🤤,drooling face,1
176589,🥵,hot face,1
176589,😜,winking face with tongue,1
176589,🔥,fire,1
176590,🥵,hot face,1
176590,😜,winking face with tongue,1
176590,🔥,fire,1
176605,✨,sparkles,2
176606,✨,sparkles,2
176619,😭,loudly crying face,3
176620,😭,loudly crying face,3
176623,😮,face with open mouth,1
176624,😮,face with open mouth,1
176627,☕,hot beverage,1
176627,🥛,glass of milk,1
176628,☕,hot beverage,1
176628,🥛,glass of milk,1
176629,🍆,eggplant,1
176629,💦,sweat droplets,1
176630,🍆,eggplant,1
176630,💦,sweat droplets,1
176631,😊,smiling face with smiling eyes,1
176631,😉,winking face,1
176631,👍,thumbs up,1
176631,😋,face savoring food,1
176632,😊,smiling face with smiling eyes,1
176632,😉,winking face,1
176632,👍,thumbs up,1
176632,😋,face savoring food,1
176641,📊,bar chart,1
176642,📊,bar chart,1
176643,🤪,zany face,1
176643,😏,smirking face,1
176643,🍑,peach,1
176643,🙏,folded hands,1
176643,✝️,latin cross,1
176643,🥵,hot face,1
176643,🍆,eggplant,1
176643,🍼,baby bottle,1
176643,🌳,deciduous tree,1
176646,😏,smirking face,1
176646,💥,collision,1
176646,🦪,oyster,1
176646,💯,hundred points,1
176646,⭐,star,1
176646,🧼,soap,1
176646,🐸,frog,2
176647,🥵,hot face,2
176647,🤤,drooling face,2
176650,🍑,peach,1
176650,🍆,eggplant,1
176650,💦,sweat droplets,1
176655,🍂,fallen leaf,1
176655,🍩,doughnut,1
176655,💭,thought balloon,1
176655,🍦,soft ice cream,1
176655,🐶,dog face,1
176661,😍,smiling face with heart-eyes,1
176661,💙,blue heart,1
176661,❤,red heart,1
176661,📸,camera with flash,1
176661,👌🏻,OK hand: light skin tone,1
176661,🇬🇹,flag: Guatemala,1
176665,📹,video camera,1
176665,📸,camera with flash,1
176665,🍼,baby bottle,2
176672,🤷🏻‍♀️,woman shrugging: light skin tone,1
176676,🙏🏻,folded hands: light skin tone,1
176680,😋,face savoring food,1
176680,💦,sweat droplets,1
176684,🤣,rolling on the floor laughing,2
176687,😫,tired face,1
176689,☕,hot beverage,1
176689,📣,megaphone,1
176689,🥖,baguette bread,1
176689,💙,blue heart,1
176695,🎙,studio microphone,1
176695,🔴,red circle,1
176698,😍,smiling face with heart-eyes,1
176698,😭,loudly crying face,1
176704,😭,loudly crying face,1
176704,😩,weary face,1
176707,🍌,banana,1
176710,💦,sweat droplets,4
176711,💖,sparkling heart,1
176711,🍆,eggplant,1
176712,😥,sad but relieved face,1
176713,😄,grinning face with smiling eyes,1
176717,😂,face with tears of joy,1
176722,😳,flushed face,1
176722,🏝️,desert island,1
176725,👍🏻,thumbs up: light skin tone,1
176727,🍽️,fork and knife with plate,1
176729,😍,smiling face with heart-eyes,1
176729,🥰,smiling face with hearts,2
176729,🥛,glass of milk,1
176729,💓,beating heart,2
176729,💦,sweat droplets,1
176732,💭,thought balloon,1
176732,🧠,brain,1
176732,💪🏻,flexed biceps: light skin tone,1
176741,👍🏻,thumbs up: light skin tone,1
176747,😆,grinning squinting face,1
176748,🤤,drooling face,1
176751,🥺,pleading face,1
176753,🥵,hot face,1
176753,👀,eyes,1
176753,🍆,eggplant,1
176753,💦,sweat droplets,1
176753,🔥,fire,1
176758,👇,backhand index pointing down,1
176765,🤣,rolling on the floor laughing,6
176773,🤤,drooling face,2
176774,🥛,glass of milk,1
176776,🙃,upside-down face,1
176778,👉,backhand index pointing right,1
176778,💥,collision,1
176782,🔥,fire,1
176782,🥴,woozy face,1
176782,💍,ring,2
176782,😝,squinting face with tongue,1
176783,🐮,cow face,1
176783,🧋,bubble tea,1
176787,🙏,folded hands,1
176789,🙌🏼,raising hands: medium-light skin tone,1
176790,🔊,speaker high volume,1
176790,🍏,green apple,1
176801,💥,collision,1
176801,▫️,white small square,1
176801,🔰,Japanese symbol for beginner,1
176801,❗,red exclamation mark,1
176801,🔹,small blue diamond,1
176801,▪️,black small square,1
176802,⭐,star,1
176808,🤣,rolling on the floor laughing,3
176809,🍽️,fork and knife with plate,1
176809,🍳,cooking,1
176814,😛,face with tongue,1
176816,🍑,peach,1
176816,🥵,hot face,2
176816,😋,face savoring food,2
176816,🍆,eggplant,1
176816,💦,sweat droplets,1
176817,😺,grinning cat,1
176818,🔶,large orange diamond,1
176820,😊,smiling face with smiling eyes,1
176820,💕,two hearts,1
176820,🦋,butterfly,1
176821,🥲,smiling face with tear,1
176825,🙃,upside-down face,2
176827,🥚,egg,2
176830,😮‍💨,face exhaling,1
176832,🔴,red circle,1
