topic,word,weight
19,dairy,0.06137471520033783
19,farm,0.05732963218931768
19,is,0.04539954457788934
19,the,0.04182281549216686
19,already,0.03585763271926988
19,gavi,0.03306947941033992
19,it,0.02797515599446882
19,what,0.026752591391128032
20,lechera,0.11139865401856264
20,central,0.10573258893292371
20,asturiana,0.08994473019507992
20,is,0.040280592549892524
20,it,0.033395342468397156
20,sponsor,0.028095621780564645
20,https,0.026426631873690553
20,co,0.026390882429839287
20,there,0.026370130328440725
20,kingsleague,0.024351872531248396
21,woman,0.08523380133819222
21,she,0.08065968867733075
21,her,0.060152717257090677
21,to,0.04120498480371293
21,asturian,0.03377090576497055
21,me,0.03372736112107953
21,that,0.03229467976984375
21,https,0.03006662975457515
21,co,0.030025956190976675
21,who,0.029234099983901956
22,enrollment,0.08943627241665619
22,language,0.07787557667986686
22,2023,0.06743090803467204
22,certification,0.05908485249837285
22,galician,0.0588094767909357
22,tests,0.05815000239945086
22,campaign,0.054051775859113124
22,for,0.04996050127646611
22,asturian,0.0493000018065572
22,oposiciones,0.04451390622740665
23,literature,0.07883959270376134
23,lourdes,0.07259719970232131
23,álvarez,0.06974271662255811
23,prize,0.052396060343993654
23,national,0.04612806809322533
23,the,0.042752643319206966
23,alla,0.04111523322509021
23,documentary,0.04111523322509021
23,writer,0.037377484750082006
23,poet,0.03603999970450027
